id,temperature,pressure,altitude,soilmoisture,note,status,class,date,time
1485,28.91,9986.04,-12.08,259,2,1,Wet,08-10-2022,22:06:24
1486,28.9,9985.89,-12.09,260,2,1,Wet,08-10-2022,22:06:24
1487,28.88,9985.52,-12.12,258,2,1,Wet,08-10-2022,22:06:24
1488,28.86,9985.2,-12.15,260,2,1,Wet,08-10-2022,22:06:24
1489,28.84,9984.86,-12.18,259,2,1,Wet,08-10-2022,22:06:24
1490,28.82,9984.55,-12.2,264,2,1,Wet,08-10-2022,22:06:24
1491,28.8,9984.23,-12.23,261,2,1,Wet,08-10-2022,22:06:24
1492,28.79,9983.71,-12.27,258,2,1,Wet,08-10-2022,22:06:24
1493,28.77,9983.71,-12.27,258,2,1,Wet,08-10-2022,22:06:24
1494,28.76,9983.54,-12.29,259,2,1,Wet,08-10-2022,22:06:24
1495,28.74,9983.39,-12.3,259,2,1,Wet,08-10-2022,22:06:24
1496,28.73,9983.56,-12.29,258,2,1,Wet,08-10-2022,22:06:24
1497,28.72,9983.39,-12.3,258,2,1,Wet,08-10-2022,22:06:24
1498,28.71,9983.59,-12.29,260,2,1,Wet,08-10-2022,22:06:24
1499,28.69,9983.61,-12.28,259,2,1,Wet,08-10-2022,22:06:24
1500,28.68,9983.61,-12.28,259,2,1,Wet,08-10-2022,22:06:24
1501,28.66,9983.41,-12.3,260,2,1,Wet,08-10-2022,22:06:24
1502,28.65,9983.44,-12.3,259,2,1,Wet,08-10-2022,22:06:24
1503,28.64,9983.44,-12.3,258,2,1,Wet,08-10-2022,22:06:24
1504,28.63,9983.45,-12.3,259,2,1,Wet,08-10-2022,22:06:24
1505,28.61,9983.11,-12.33,258,2,1,Wet,08-10-2022,22:06:24
1506,28.6,9983.14,-12.32,260,2,1,Wet,08-10-2022,22:06:24
1507,28.59,9983.14,-12.32,259,2,1,Wet,08-10-2022,22:06:24
1508,28.58,9982.8,-12.35,259,2,1,Wet,08-10-2022,22:06:24
1509,28.57,9982.8,-12.35,260,2,1,Wet,08-10-2022,22:06:24
1510,28.56,9983.16,-12.32,260,2,1,Wet,08-10-2022,22:06:24
1511,28.55,9982.79,-12.35,259,2,1,Wet,08-10-2022,22:06:24
1512,28.54,9982.81,-12.35,258,2,1,Wet,08-10-2022,22:06:24
1513,28.53,9982.81,-12.35,259,2,1,Wet,08-10-2022,22:06:24
1514,28.51,9982.81,-12.35,259,2,1,Wet,08-10-2022,22:06:24
1515,28.5,9982.83,-12.35,258,2,1,Wet,08-10-2022,22:06:24
1516,28.49,9983,-12.33,258,2,1,Wet,08-10-2022,22:06:24
1517,28.48,9983.17,-12.32,260,2,1,Wet,08-10-2022,22:06:24
1518,28.47,9983.02,-12.33,260,2,1,Wet,08-10-2022,22:06:24
1519,28.46,9982.67,-12.36,260,2,1,Wet,08-10-2022,22:06:24
1520,28.45,9982.67,-12.36,260,2,1,Wet,08-10-2022,22:06:24
1521,28.44,9982.5,-12.38,259,2,1,Wet,08-10-2022,22:06:24
1522,28.43,9982.5,-12.38,259,2,1,Wet,08-10-2022,22:06:24
1523,28.42,9982.52,-12.37,260,2,1,Wet,08-10-2022,22:06:24
1524,28.41,9982.52,-12.37,259,2,1,Wet,08-10-2022,22:06:24
1525,28.39,9982.52,-12.38,259,2,1,Wet,08-10-2022,22:06:24
1526,28.38,9982.38,-12.39,260,2,1,Wet,08-10-2022,22:06:24
1527,28.37,9982.37,-12.39,259,2,1,Wet,08-10-2022,22:06:24
1528,28.35,9982.73,-12.36,260,2,1,Wet,08-10-2022,22:06:24
1529,28.34,9982.73,-12.36,258,2,1,Wet,08-10-2022,22:06:24
1530,28.33,9982.72,-12.36,260,2,1,Wet,08-10-2022,22:06:24
1531,28.32,9982.9,-12.34,259,2,1,Wet,08-10-2022,22:06:24
1532,28.31,9982.89,-12.34,260,2,1,Wet,08-10-2022,22:06:24
1533,28.31,9982.72,-12.36,258,2,1,Wet,08-10-2022,22:06:24
1534,28.3,9982.72,-12.36,260,2,1,Wet,08-10-2022,22:06:24
1535,28.29,9982.91,-12.34,260,2,1,Wet,08-10-2022,22:06:24
1536,28.28,9982.91,-12.34,258,2,1,Wet,08-10-2022,22:06:24
1537,28.27,9982.56,-12.37,259,2,1,Wet,08-10-2022,22:06:24
1538,28.27,9982.77,-12.35,259,2,1,Wet,08-10-2022,22:06:24
1539,28.26,9982.42,-12.38,258,2,1,Wet,08-10-2022,22:06:24
1540,28.25,9982.41,-12.38,260,2,1,Wet,08-10-2022,22:06:24
1541,28.25,9982.92,-12.34,261,2,1,Wet,08-10-2022,22:06:24
1542,28.24,9982.75,-12.36,259,2,1,Wet,08-10-2022,22:06:24
1543,28.23,9982.78,-12.35,260,2,1,Wet,08-10-2022,22:06:24
1544,28.23,9982.95,-12.34,259,2,1,Wet,08-10-2022,22:06:24
1545,28.22,9982.77,-12.35,258,2,1,Wet,08-10-2022,22:06:24
1546,28.22,9982.92,-12.34,258,2,1,Wet,08-10-2022,22:06:24
1547,28.21,9982.75,-12.36,260,2,1,Wet,08-10-2022,22:06:24
1548,28.2,9982.42,-12.38,260,2,1,Wet,08-10-2022,22:06:24
1549,28.2,9982.25,-12.4,260,2,1,Wet,08-10-2022,22:06:24
1550,28.19,9982.08,-12.41,259,2,1,Wet,08-10-2022,22:06:24
1551,28.19,9982.42,-12.38,259,2,1,Wet,08-10-2022,22:06:24
1552,28.18,9982.42,-12.38,259,2,1,Wet,08-10-2022,22:06:24
1553,28.17,9982.44,-12.38,260,2,1,Wet,08-10-2022,22:06:24
1554,28.2,9983.11,-12.33,258,2,1,Wet,08-10-2022,22:06:24
1555,28.47,9987.64,-11.94,258,2,1,Wet,08-10-2022,22:06:24
1556,28.85,9987.6,-11.95,260,2,1,Wet,08-10-2022,22:06:24
1557,29.02,9987.84,-11.93,258,2,1,Wet,08-10-2022,22:06:24
1558,29.28,9987.84,-11.93,232,2,1,Wet,08-10-2022,22:06:24
1559,29.47,9987.84,-11.93,209,2,1,Wet,08-10-2022,22:06:24
1560,29.61,9987.88,-11.92,188,3,1,Very Wet,08-10-2022,22:06:24
1561,29.71,9987.63,-11.95,177,3,1,Very Wet,08-10-2022,22:06:24
1562,29.78,9987.53,-11.95,174,3,1,Very Wet,08-10-2022,22:06:24
1563,29.83,9987.51,-11.96,173,3,1,Very Wet,08-10-2022,22:06:24
1564,29.85,9986.96,-12,173,3,1,Very Wet,08-10-2022,22:06:24
1565,29.87,9987.27,-11.98,173,3,1,Very Wet,08-10-2022,22:06:24
1566,29.86,9987.13,-11.99,172,3,1,Very Wet,08-10-2022,22:06:24
1567,29.85,9986.96,-12,173,3,1,Very Wet,08-10-2022,22:06:24
1568,29.83,9986.83,-12.01,173,3,1,Very Wet,08-10-2022,22:06:24
1569,29.82,9986.66,-12.04,171,3,1,Very Wet,08-10-2022,22:06:24
1570,29.79,9986.16,-12.07,174,3,1,Very Wet,08-10-2022,22:06:24
1571,29.76,9985.5,-12.12,173,3,1,Very Wet,08-10-2022,22:06:24
1572,29.73,9985.54,-12.12,172,3,1,Very Wet,08-10-2022,22:06:24
1573,29.69,9985.23,-12.15,172,3,1,Very Wet,08-10-2022,22:06:24
1574,29.66,9985.09,-12.16,173,3,1,Very Wet,08-10-2022,22:06:24
1575,29.62,9984.8,-12.18,163,3,1,Very Wet,08-10-2022,22:06:24
1576,29.58,9984.66,-12.2,172,3,1,Very Wet,08-10-2022,22:06:24
1577,29.54,9984.18,-12.24,172,3,1,Very Wet,08-10-2022,22:06:24
1578,29.51,9983.87,-12.26,172,3,1,Very Wet,08-10-2022,22:06:24
1579,29.47,9983.91,-12.26,173,3,1,Very Wet,08-10-2022,22:06:24
1580,29.44,9983.91,-12.26,172,3,1,Very Wet,08-10-2022,22:06:24
1581,29.4,9983.63,-12.28,174,3,1,Very Wet,08-10-2022,22:06:24
1582,29.38,9983.63,-12.28,173,3,1,Very Wet,08-10-2022,22:06:24
1583,29.35,9983.48,-12.29,172,3,1,Very Wet,08-10-2022,22:06:24
1584,29.31,9983.7,-12.28,172,3,1,Very Wet,08-10-2022,22:06:24
1585,29.28,9983.55,-12.29,172,3,1,Very Wet,08-10-2022,22:06:24
1586,29.24,9983.41,-12.3,173,3,1,Very Wet,08-10-2022,22:06:24
1587,29.21,9983.59,-12.29,171,3,1,Very Wet,08-10-2022,22:06:24
1588,29.18,9983.45,-12.3,172,3,1,Very Wet,08-10-2022,22:06:24
1589,29.16,9983.47,-12.29,173,3,1,Very Wet,08-10-2022,22:06:24
1590,29.13,9983.5,-12.29,172,3,1,Very Wet,08-10-2022,22:06:24
1591,29.1,9983.51,-12.29,172,3,1,Very Wet,08-10-2022,22:06:24
1592,29.08,9983.19,-12.32,173,3,1,Very Wet,08-10-2022,22:06:24
1593,29.05,9983.19,-12.32,173,3,1,Very Wet,08-10-2022,22:06:24
1594,29.04,9983.56,-12.29,173,3,1,Very Wet,08-10-2022,22:06:24
1595,29.01,9983.41,-12.3,173,3,1,Very Wet,08-10-2022,22:06:24
1596,28.99,9983.08,-12.33,172,3,1,Very Wet,08-10-2022,22:06:24
1597,28.97,9983.24,-12.31,172,3,1,Very Wet,08-10-2022,22:06:24
1598,28.94,9983.09,-12.33,173,3,1,Very Wet,08-10-2022,22:06:24
1599,28.92,9982.78,-12.35,172,3,1,Very Wet,08-10-2022,22:06:24
1600,28.9,9982.81,-12.35,173,3,1,Very Wet,08-10-2022,22:06:24
1601,28.88,9982.44,-12.38,171,3,1,Very Wet,08-10-2022,22:06:24
1602,28.86,9982.64,-12.36,172,3,1,Very Wet,08-10-2022,22:06:24
1603,28.83,9982.49,-12.38,172,3,1,Very Wet,08-10-2022,22:06:24
1604,28.81,9982.48,-12.38,173,3,1,Very Wet,08-10-2022,22:06:24
1605,28.79,9982.52,-12.38,172,3,1,Very Wet,08-10-2022,22:06:24
1606,28.78,9982.14,-12.41,173,3,1,Very Wet,08-10-2022,22:06:24
1607,28.76,9982.17,-12.4,172,3,1,Very Wet,08-10-2022,22:06:24
1608,28.74,9981.84,-12.43,172,3,1,Very Wet,08-10-2022,22:06:24
1609,28.72,9981.7,-12.44,171,3,1,Very Wet,08-10-2022,22:06:24
1610,28.69,9981.53,-12.46,172,3,1,Very Wet,08-10-2022,22:06:24
1611,28.67,9981.55,-12.46,172,3,1,Very Wet,08-10-2022,22:06:24
1612,28.65,9981.72,-12.44,170,3,1,Very Wet,08-10-2022,22:06:24
1613,28.63,9981.75,-12.44,176,3,1,Very Wet,08-10-2022,22:06:24
1614,28.61,9981.75,-12.44,172,3,1,Very Wet,08-10-2022,22:06:24
1615,28.59,9981.77,-12.44,173,3,1,Very Wet,08-10-2022,22:06:24
1616,28.57,9981.77,-12.44,173,3,1,Very Wet,08-10-2022,22:06:24
1617,28.56,9981.62,-12.45,172,3,1,Very Wet,08-10-2022,22:06:24
1618,28.54,9981.42,-12.47,171,3,1,Very Wet,08-10-2022,22:06:24
1619,28.54,9981.44,-12.47,171,3,1,Very Wet,08-10-2022,22:06:24
1620,28.52,9981.09,-12.5,172,3,1,Very Wet,08-10-2022,22:06:24
1621,28.51,9981.3,-12.48,171,3,1,Very Wet,08-10-2022,22:06:24
1622,28.5,9981.29,-12.48,171,3,1,Very Wet,08-10-2022,22:06:24
1623,28.48,9981.12,-12.49,173,3,1,Very Wet,08-10-2022,22:06:24
1624,28.47,9980.97,-12.51,171,3,1,Very Wet,08-10-2022,22:06:24
1625,28.46,9981.14,-12.49,172,3,1,Very Wet,08-10-2022,22:06:24
1626,28.45,9980.99,-12.5,173,3,1,Very Wet,08-10-2022,22:06:24
1627,28.44,9980.95,-12.51,171,3,1,Very Wet,08-10-2022,22:06:24
1628,28.42,9980.44,-12.55,171,3,1,Very Wet,08-10-2022,22:06:24
1629,28.41,9980.3,-12.56,172,3,1,Very Wet,08-10-2022,22:06:24
1630,28.4,9980.3,-12.56,171,3,1,Very Wet,08-10-2022,22:06:24
1631,28.39,9980.46,-12.55,172,3,1,Very Wet,08-10-2022,22:06:24
1632,28.38,9980.66,-12.53,172,3,1,Very Wet,08-10-2022,22:06:24
1633,28.36,9980.48,-12.55,172,3,1,Very Wet,08-10-2022,22:06:24
1634,28.35,9980.33,-12.56,164,3,1,Very Wet,08-10-2022,22:06:24
1635,28.34,9980.67,-12.53,172,3,1,Very Wet,08-10-2022,22:06:24
1636,28.33,9980.67,-12.53,171,3,1,Very Wet,08-10-2022,22:06:24
1637,28.32,9980.67,-12.53,172,3,1,Very Wet,08-10-2022,22:06:24
1638,28.31,9980.5,-12.55,173,3,1,Very Wet,08-10-2022,22:06:24
1639,28.3,9980.32,-12.56,172,3,1,Very Wet,08-10-2022,22:06:24
1640,28.29,9980.17,-12.57,171,3,1,Very Wet,08-10-2022,22:06:24
1641,28.28,9980,-12.59,171,3,1,Very Wet,08-10-2022,22:06:24
1642,28.27,9980.34,-12.56,172,3,1,Very Wet,08-10-2022,22:06:24
1643,28.27,9980.17,-12.57,171,3,1,Very Wet,08-10-2022,22:06:24
1644,28.26,9980.02,-12.59,172,3,1,Very Wet,08-10-2022,22:06:24
1645,28.25,9980.19,-12.57,173,3,1,Very Wet,08-10-2022,22:06:24
1646,28.24,9979.84,-12.6,172,3,1,Very Wet,08-10-2022,22:06:24
1647,28.23,9979.88,-12.6,173,3,1,Very Wet,08-10-2022,22:06:24
1648,28.23,9979.7,-12.61,172,3,1,Very Wet,08-10-2022,22:06:24
1649,28.22,9979.32,-12.64,172,3,1,Very Wet,08-10-2022,22:06:24
1650,28.21,9979.32,-12.64,171,3,1,Very Wet,08-10-2022,22:06:24
1651,28.2,9979.34,-12.64,172,3,1,Very Wet,08-10-2022,22:06:24
1652,28.19,9979.34,-12.64,172,3,1,Very Wet,08-10-2022,22:06:24
1653,28.18,9979,-12.67,171,3,1,Very Wet,08-10-2022,22:06:24
1654,28.18,9978.85,-12.68,171,3,1,Very Wet,08-10-2022,22:06:24
1655,28.17,9978.67,-12.7,173,3,1,Very Wet,08-10-2022,22:06:24
1656,28.16,9979.02,-12.67,172,3,1,Very Wet,08-10-2022,22:06:24
1657,28.15,9978.84,-12.68,192,3,1,Very Wet,08-10-2022,22:06:24
1658,28.15,9978.7,-12.7,285,1,0,Dry,08-10-2022,22:06:24
1659,28.14,9978.69,-12.7,254,2,1,Wet,08-10-2022,22:06:24
1660,28.13,9978.86,-12.68,239,2,1,Wet,08-10-2022,22:06:24
1661,28.12,9978.52,-12.71,238,2,1,Wet,08-10-2022,22:06:24
1662,28.12,9978.52,-12.71,238,2,1,Wet,08-10-2022,22:06:24
1663,28.26,9979.16,-12.66,238,2,1,Wet,08-10-2022,22:06:24
1664,28.58,9980.05,-12.58,239,2,1,Wet,08-10-2022,22:06:24
1665,28.86,9980.92,-12.51,238,2,1,Wet,08-10-2022,22:06:24
1666,29.06,9980.96,-12.51,240,2,1,Wet,08-10-2022,22:06:24
1667,29.14,9981.08,-12.5,237,2,1,Wet,08-10-2022,22:06:24
1668,29.27,9981.5,-12.46,238,2,1,Wet,08-10-2022,22:06:24
1669,29.37,9982.12,-12.41,236,2,1,Wet,08-10-2022,22:06:24
1670,29.43,9981.88,-12.43,240,2,1,Wet,08-10-2022,22:06:24
1671,29.47,9982.02,-12.42,238,2,1,Wet,08-10-2022,22:06:24
1672,29.49,9981.81,-12.43,238,2,1,Wet,08-10-2022,22:06:24
1673,29.5,9981.81,-12.43,237,2,1,Wet,08-10-2022,22:06:24
1674,29.49,9981.64,-12.45,238,2,1,Wet,08-10-2022,22:06:24
1675,29.47,9982.02,-12.42,236,2,1,Wet,08-10-2022,22:06:24
1676,29.45,9982.02,-12.42,219,2,1,Wet,08-10-2022,22:06:24
1677,29.42,9982.05,-12.41,193,3,1,Very Wet,08-10-2022,22:06:24
1678,29.39,9982.09,-12.41,177,3,1,Very Wet,08-10-2022,22:06:24
1679,29.35,9982.12,-12.41,170,3,1,Very Wet,08-10-2022,22:06:24
1680,29.34,9982.3,-12.39,170,3,1,Very Wet,08-10-2022,22:06:24
1681,29.29,9982.33,-12.39,170,3,1,Very Wet,08-10-2022,22:06:24
1682,29.25,9982.05,-12.41,170,3,1,Very Wet,08-10-2022,22:06:24
1683,29.21,9982.05,-12.41,170,3,1,Very Wet,08-10-2022,22:06:24
1684,29.17,9982.08,-12.41,170,3,1,Very Wet,08-10-2022,22:06:24
1685,29.13,9981.79,-12.44,170,3,1,Very Wet,08-10-2022,22:06:24
1686,29.09,9981.62,-12.45,170,3,1,Very Wet,08-10-2022,22:06:24
1687,29.05,9981.3,-12.48,169,3,1,Very Wet,08-10-2022,22:06:24
1688,29.01,9981.19,-12.49,169,3,1,Very Wet,08-10-2022,22:06:24
1689,28.97,9980.67,-12.53,170,3,1,Very Wet,08-10-2022,22:06:24
1690,28.93,9980.53,-12.54,170,3,1,Very Wet,08-10-2022,22:06:24
1691,28.9,9980.06,-12.58,169,3,1,Very Wet,08-10-2022,22:06:24
1692,28.88,9980.04,-12.58,170,3,1,Very Wet,08-10-2022,22:06:24
1693,28.84,9980.06,-12.58,170,3,1,Very Wet,08-10-2022,22:06:24
1694,28.81,9979.92,-12.59,170,3,1,Very Wet,08-10-2022,22:06:24
1695,28.78,9979.41,-12.64,169,3,1,Very Wet,08-10-2022,22:06:24
1696,28.75,9979.08,-12.66,169,3,1,Very Wet,08-10-2022,22:06:24
1697,28.72,9979.11,-12.66,169,3,1,Very Wet,08-10-2022,22:06:24
1698,28.69,9978.95,-12.68,169,3,1,Very Wet,08-10-2022,22:06:24
1699,28.67,9978.95,-12.68,169,3,1,Very Wet,08-10-2022,22:06:24
1700,28.64,9978.81,-12.69,170,3,1,Very Wet,08-10-2022,22:06:24
1701,28.62,9978.66,-12.7,168,3,1,Very Wet,08-10-2022,22:06:24
1702,28.59,9978,-12.75,170,3,1,Very Wet,08-10-2022,22:06:24
1703,28.57,9978.19,-12.74,170,3,1,Very Wet,08-10-2022,22:06:24
1704,28.56,9978.19,-12.74,169,3,1,Very Wet,08-10-2022,22:06:24
1705,28.54,9978.02,-12.75,169,3,1,Very Wet,08-10-2022,22:06:24
1706,28.52,9978.02,-12.75,170,3,1,Very Wet,08-10-2022,22:06:24
1707,28.5,9977.87,-12.77,169,3,1,Very Wet,08-10-2022,22:06:24
1708,28.48,9977.35,-12.81,169,3,1,Very Wet,08-10-2022,22:06:24
1709,28.46,9977.38,-12.81,170,3,1,Very Wet,08-10-2022,22:06:24
1710,28.45,9977.05,-12.84,170,3,1,Very Wet,08-10-2022,22:06:24
1711,28.43,9977.37,-12.81,169,3,1,Very Wet,08-10-2022,22:06:24
1712,28.41,9976.88,-12.85,170,3,1,Very Wet,08-10-2022,22:06:24
1713,28.4,9976.88,-12.85,168,3,1,Very Wet,08-10-2022,22:06:24
1714,28.38,9976.72,-12.86,169,3,1,Very Wet,08-10-2022,22:06:24
1715,28.37,9976.38,-12.89,170,3,1,Very Wet,08-10-2022,22:06:24
1716,28.36,9976.38,-12.89,169,3,1,Very Wet,08-10-2022,22:06:24
1717,28.35,9976.4,-12.89,169,3,1,Very Wet,08-10-2022,22:06:24
1718,28.33,9976.22,-12.91,169,3,1,Very Wet,08-10-2022,22:06:24
1719,28.32,9976.05,-12.92,170,3,1,Very Wet,08-10-2022,22:06:24
1720,28.31,9976.39,-12.89,170,3,1,Very Wet,08-10-2022,22:06:24
1721,28.3,9976.05,-12.92,170,3,1,Very Wet,08-10-2022,22:06:24
1722,28.29,9976.23,-12.9,170,3,1,Very Wet,08-10-2022,22:06:24
1723,28.28,9976.23,-12.9,170,3,1,Very Wet,08-10-2022,22:06:24
1724,28.27,9975.89,-12.93,169,3,1,Very Wet,08-10-2022,22:06:24
1725,28.26,9975.74,-12.95,169,3,1,Very Wet,08-10-2022,22:06:24
1726,28.25,9975.57,-12.96,170,3,1,Very Wet,08-10-2022,22:06:24
1727,28.24,9975.91,-12.93,170,3,1,Very Wet,08-10-2022,22:06:24
1728,28.23,9975.59,-12.96,169,3,1,Very Wet,08-10-2022,22:06:24
1729,28.23,9975.59,-12.96,169,3,1,Very Wet,08-10-2022,22:06:24
1730,28.22,9975.05,-13,169,3,1,Very Wet,08-10-2022,22:06:24
1731,28.21,9974.88,-13.02,169,3,1,Very Wet,08-10-2022,22:06:24
1732,28.2,9974.89,-13.02,170,3,1,Very Wet,08-10-2022,22:06:24
1733,28.2,9974.89,-13.02,169,3,1,Very Wet,08-10-2022,22:06:24
1734,28.19,9974.89,-13.02,168,3,1,Very Wet,08-10-2022,22:06:24
1735,28.18,9974.72,-13.03,170,3,1,Very Wet,08-10-2022,22:06:24
1736,28.17,9974.91,-13.02,170,3,1,Very Wet,08-10-2022,22:06:24
1737,28.16,9974.73,-13.03,169,3,1,Very Wet,08-10-2022,22:06:24
1738,28.16,9975.08,-13,170,3,1,Very Wet,08-10-2022,22:06:24
1739,28.15,9974.73,-13.03,169,3,1,Very Wet,08-10-2022,22:06:24
1740,28.14,9974.59,-13.04,170,3,1,Very Wet,08-10-2022,22:06:24
1741,28.13,9974.24,-13.07,170,3,1,Very Wet,08-10-2022,22:06:24
1742,28.13,9974.41,-13.06,176,3,1,Very Wet,08-10-2022,22:06:24
1743,28.12,9974.41,-13.06,170,3,1,Very Wet,08-10-2022,22:06:24
1744,28.11,9974.27,-13.07,169,3,1,Very Wet,08-10-2022,22:06:24
1745,28.11,9974.43,-13.06,170,3,1,Very Wet,08-10-2022,22:06:24
1746,28.1,9973.89,-13.1,169,3,1,Very Wet,08-10-2022,22:06:24
1747,28.09,9973.89,-13.1,170,3,1,Very Wet,08-10-2022,22:06:24
1748,28.09,9973.89,-13.1,170,3,1,Very Wet,08-10-2022,22:06:24
1749,28.08,9973.57,-13.13,169,3,1,Very Wet,08-10-2022,22:06:24
1750,28.08,9973.22,-13.16,170,3,1,Very Wet,08-10-2022,22:06:24
1751,28.07,9973.39,-13.14,169,3,1,Very Wet,08-10-2022,22:06:24
1752,28.07,9973.73,-13.11,168,3,1,Very Wet,08-10-2022,22:06:24
1753,28.07,9973.91,-13.1,170,3,1,Very Wet,08-10-2022,22:06:24
1754,28.06,9973.91,-13.1,170,3,1,Very Wet,08-10-2022,22:06:24
1755,28.06,9974.08,-13.09,170,3,1,Very Wet,08-10-2022,22:06:24
1756,28.05,9974.09,-13.08,170,3,1,Very Wet,08-10-2022,22:06:24
1757,28.05,9974.27,-13.07,170,3,1,Very Wet,08-10-2022,22:06:24
1758,28.05,9974.27,-13.07,170,3,1,Very Wet,08-10-2022,22:06:24
1759,28.04,9974.27,-13.07,170,3,1,Very Wet,08-10-2022,22:06:24
1760,28.19,9974.2,-13.08,168,3,1,Very Wet,08-10-2022,22:06:24
1761,28.48,9975.12,-13,170,3,1,Very Wet,08-10-2022,22:06:24
1762,28.82,9975.64,-12.95,170,3,1,Very Wet,08-10-2022,22:06:24
1763,29.1,9976.48,-12.88,170,3,1,Very Wet,08-10-2022,22:06:24
1764,29.29,9976.84,-12.85,170,3,1,Very Wet,08-10-2022,22:06:24
1765,29.37,9976.77,-12.86,372,0,0,Very Dry,08-10-2022,22:06:24
1766,29.49,9977.02,-12.84,323,1,0,Dry,08-10-2022,22:06:24
1767,29.58,9976.94,-12.84,285,1,0,Dry,08-10-2022,22:06:24
1768,29.64,9977.22,-12.82,371,0,0,Very Dry,08-10-2022,22:06:24
1769,29.68,9977.17,-12.83,365,0,0,Very Dry,08-10-2022,22:06:24
1770,29.7,9977.34,-12.81,315,1,0,Dry,08-10-2022,22:06:24
1771,29.7,9977.17,-12.83,278,1,0,Dry,08-10-2022,22:06:24
1772,29.7,9976.83,-12.85,243,2,1,Wet,08-10-2022,22:06:24
1773,29.68,9976.86,-12.85,286,1,0,Dry,08-10-2022,22:06:24
1774,29.66,9976.66,-12.87,477,0,0,Very Dry,08-10-2022,22:06:24
1775,29.64,9976.53,-12.88,480,0,0,Very Dry,08-10-2022,22:06:24
1776,29.63,9976.73,-12.86,386,0,0,Very Dry,08-10-2022,22:06:24
1777,29.59,9976.25,-12.9,377,0,0,Very Dry,08-10-2022,22:06:24
1778,29.56,9975.91,-12.93,384,0,0,Very Dry,08-10-2022,22:06:24
1779,29.52,9975.44,-12.97,379,0,0,Very Dry,08-10-2022,22:06:24
1780,29.49,9975.3,-12.98,380,0,0,Very Dry,08-10-2022,22:06:24
1781,29.45,9975.34,-12.98,383,0,0,Very Dry,08-10-2022,22:06:24
1782,29.42,9975.2,-12.99,382,0,0,Very Dry,08-10-2022,22:06:24
1783,29.38,9975.41,-12.97,381,0,0,Very Dry,08-10-2022,22:06:24
1784,29.34,9975.58,-12.96,382,0,0,Very Dry,08-10-2022,22:06:24
1785,29.3,9975.47,-12.97,382,0,0,Very Dry,08-10-2022,22:06:24
1786,29.27,9975.84,-12.94,393,0,0,Very Dry,08-10-2022,22:06:24
1787,29.25,9975.7,-12.95,378,0,0,Very Dry,08-10-2022,22:06:24
1788,29.21,9975.7,-12.95,383,0,0,Very Dry,08-10-2022,22:06:24
1789,29.18,9975.73,-12.95,383,0,0,Very Dry,08-10-2022,22:06:24
1790,29.14,9975.59,-12.96,383,0,0,Very Dry,08-10-2022,22:06:24
1791,29.11,9975.59,-12.96,386,0,0,Very Dry,08-10-2022,22:06:24
1792,29.07,9975.14,-13,383,0,0,Very Dry,08-10-2022,22:06:24
1793,29.04,9974.99,-13.01,380,0,0,Very Dry,08-10-2022,22:06:24
1794,29.01,9974.67,-13.04,380,0,0,Very Dry,08-10-2022,22:06:24
1795,28.98,9974.67,-13.04,384,0,0,Very Dry,08-10-2022,22:06:24
1796,28.95,9974.36,-13.06,381,0,0,Very Dry,08-10-2022,22:06:24
1797,28.92,9974.22,-13.07,383,0,0,Very Dry,08-10-2022,22:06:24
1798,28.91,9974.22,-13.07,383,0,0,Very Dry,08-10-2022,22:06:24
1799,28.88,9974.05,-13.09,382,0,0,Very Dry,08-10-2022,22:06:24
1800,28.86,9973.73,-13.11,383,0,0,Very Dry,08-10-2022,22:06:24
1801,28.83,9973.92,-13.1,381,0,0,Very Dry,08-10-2022,22:06:24
1802,28.81,9974.09,-13.08,384,0,0,Very Dry,08-10-2022,22:06:24
1803,28.79,9973.95,-13.1,385,0,0,Very Dry,08-10-2022,22:06:24
1804,28.77,9973.95,-13.1,381,0,0,Very Dry,08-10-2022,22:06:24
1805,28.75,9973.46,-13.14,381,0,0,Very Dry,08-10-2022,22:06:24
1806,28.73,9973.12,-13.17,384,0,0,Very Dry,08-10-2022,22:06:24
1807,28.71,9973.31,-13.15,383,0,0,Very Dry,08-10-2022,22:06:24
1808,28.7,9974.68,-13.15,384,0,0,Very Dry,08-10-2022,22:06:24
1809,28.68,9973.16,-13.16,382,0,0,Very Dry,08-10-2022,22:06:24
1810,28.66,9973.13,-13.17,382,0,0,Very Dry,08-10-2022,22:06:24
1811,28.65,9973.33,-13.15,383,0,0,Very Dry,08-10-2022,22:06:24
1812,28.63,9973.16,-13.16,377,0,0,Very Dry,08-10-2022,22:06:24
1813,28.62,9973.36,-13.15,381,0,0,Very Dry,08-10-2022,22:06:24
1814,28.6,9973.19,-13.16,381,0,0,Very Dry,08-10-2022,22:06:24
1815,28.59,9973.55,-13.13,379,0,0,Very Dry,08-10-2022,22:06:24
1816,28.57,9973.2,-13.16,377,0,0,Very Dry,08-10-2022,22:06:24
1817,28.56,9973.23,-13.16,378,0,0,Very Dry,08-10-2022,22:06:24
1818,28.55,9972.86,-13.19,377,0,0,Very Dry,08-10-2022,22:06:24
1819,28.54,9973.03,-13.17,378,0,0,Very Dry,08-10-2022,22:06:24
1820,28.53,9973.22,-13.16,377,0,0,Very Dry,08-10-2022,22:06:24
1821,28.52,9972.88,-13.19,377,0,0,Very Dry,08-10-2022,22:06:24
